Customer ID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_SCORE,Segment
16814.0,5,480,5990.61,5,5,5,555,Champions
16815.0,89,74,410.97,2,4,2,242,At_Risk
16817.0,4,65,1200.1499999999999,5,4,4,544,Champions
16819.0,101,17,182.59,2,2,1,221,Hibernating
16821.0,17,7,113.35000000000001,4,1,1,411,Promising
16822.0,322,11,181.39,1,1,1,111,Hibernating
16823.0,23,137,1901.71,4,5,4,454,Loyal_Customers
16824.0,29,13,225.59999999999997,4,1,1,411,Promising
16825.0,14,36,1051.71,5,3,4,534,Potential_Loyalists
16827.0,29,12,392.13000000000005,4,1,2,412,Promising
16829.0,24,16,316.1,4,2,2,422,Potential_Loyalists
16830.0,78,52,881.59,2,3,3,233,At_Risk
16831.0,200,6,91.8,1,1,1,111,Hibernating
16832.0,64,9,218.45999999999998,3,1,1,311,About_to_Sleep
16833.0,75,45,1302.5100000000002,2,3,4,234,At_Risk
16834.0,310,24,485.49999999999994,1,2,2,122,Hibernating
16835.0,9,77,1357.56,5,4,4,544,Champions
16836.0,42,31,530.5,3,2,3,323,About_to_Sleep
16838.0,166,34,570.76,2,3,3,233,At_Risk
16839.0,5,89,5716.14,5,4,5,545,Champions
16840.0,239,9,139.85000000000002,1,1,1,111,Hibernating
16841.0,64,103,2136.24,3,4,4,344,Loyal_Customers
16843.0,58,218,9374.86,3,5,5,355,Loyal_Customers
16844.0,198,32,614.3399999999999,1,2,3,123,Hibernating
16845.0,254,20,253.88,1,2,2,122,Hibernating
16846.0,213,36,628.09,1,3,3,133,At_Risk
16847.0,254,25,421.45000000000005,1,2,2,122,Hibernating
16848.0,12,71,1130.1999999999998,5,4,4,544,Champions
16854.0,53,75,1408.9600000000003,3,4,4,344,Loyal_Customers
16856.0,53,17,323.09,3,2,2,322,About_to_Sleep
16857.0,78,11,352.79999999999995,2,1,2,212,Hibernating
16858.0,4,127,4292.589999999999,5,4,5,545,Champions
16859.0,52,58,1184.6,3,3,4,334,Need_Attention
16860.0,88,43,1610.6200000000001,2,3,4,234,At_Risk
16861.0,26,43,772.8299999999999,4,3,3,433,Potential_Loyalists
16862.0,183,35,662.3300000000002,1,3,3,133,At_Risk
16863.0,2,30,495.7199999999999,5,2,2,522,Potential_Loyalists
16864.0,70,17,409.25,3,2,2,322,About_to_Sleep
16865.0,37,16,130.95,3,2,1,321,About_to_Sleep
16867.0,325,6,76.74000000000001,1,1,1,111,Hibernating
16868.0,30,54,393.38999999999993,4,3,2,432,Potential_Loyalists
16870.0,105,28,450.1600000000001,2,2,2,222,Hibernating
16872.0,63,11,533.11,3,1,3,313,About_to_Sleep
16873.0,65,233,7493.77,3,5,5,355,Loyal_Customers
16874.0,15,34,217.73999999999998,5,3,1,531,Potential_Loyalists
16875.0,73,118,2139.0000000000005,2,4,4,244,At_Risk
16876.0,39,32,136.01,3,2,1,321,About_to_Sleep
16880.0,129,9,321.78,2,1,2,212,Hibernating
16883.0,7,250,2119.86,5,5,4,554,Champions
16884.0,192,49,644.08,1,3,3,133,At_Risk
16885.0,21,41,239.23,4,3,1,431,Potential_Loyalists
16886.0,92,8,134.0,2,1,1,211,Hibernating
16887.0,36,65,465.84,4,4,2,442,Loyal_Customers
16888.0,36,54,437.15000000000003,4,3,2,432,Potential_Loyalists
16889.0,33,83,952.23,4,4,3,443,Loyal_Customers
16890.0,112,19,285.41,2,2,2,222,Hibernating
16891.0,7,313,1247.12,5,5,4,554,Champions
16892.0,190,40,236.56,1,3,1,131,At_Risk
16893.0,2,90,255.84,5,4,2,542,Champions
16894.0,138,191,1324.06,2,5,4,254,Cant_Loose
16895.0,74,102,902.2800000000001,2,4,3,243,At_Risk
16896.0,191,18,103.95000000000002,1,2,1,121,Hibernating
16898.0,4,131,507.55999999999995,5,5,3,553,Champions
16899.0,14,54,439.46000000000004,5,3,2,532,Potential_Loyalists
16901.0,365,23,204.26000000000002,1,2,1,121,Hibernating
16903.0,16,130,689.04,4,5,3,453,Loyal_Customers
16904.0,3,272,1378.1,5,5,4,554,Champions
16905.0,7,134,1931.72,5,5,4,554,Champions
16906.0,64,132,869.03,3,5,3,353,Loyal_Customers
16907.0,1,104,726.25,5,4,3,543,Champions
16908.0,358,20,252.59,1,2,1,121,Hibernating
16911.0,271,35,255.24999999999997,1,3,2,132,At_Risk
16912.0,57,72,1904.93,3,4,4,344,Loyal_Customers
16913.0,287,10,310.47,1,1,2,112,Hibernating
16915.0,22,17,921.5,4,2,3,423,Potential_Loyalists
16916.0,8,121,547.14,5,4,3,543,Champions
16917.0,268,42,1466.3100000000002,1,3,4,134,At_Risk
16918.0,58,329,2144.4700000000003,3,5,4,354,Loyal_Customers
16919.0,4,313,2529.46,5,5,5,555,Champions
16920.0,47,23,355.45,3,2,2,322,About_to_Sleep
16921.0,78,35,276.88,2,3,2,232,At_Risk
16922.0,208,122,611.0800000000002,1,4,3,143,At_Risk
16923.0,11,460,6130.75,5,5,5,555,Champions
16925.0,176,18,125.65,2,2,1,221,Hibernating
16926.0,7,100,1191.1000000000001,5,4,4,544,Champions
16928.0,9,126,1265.63,5,4,4,544,Champions
16931.0,5,103,629.4000000000001,5,4,3,543,Champions
16932.0,59,91,278.77,3,4,2,342,Loyal_Customers
16933.0,25,246,2618.0200000000004,4,5,5,455,Loyal_Customers
16934.0,19,81,1160.06,4,4,4,444,Loyal_Customers
16935.0,17,73,535.1,4,4,3,443,Loyal_Customers
16936.0,21,84,288.49,4,4,2,442,Loyal_Customers
16937.0,135,51,202.1,2,3,1,231,At_Risk
16938.0,17,595,4306.8,4,5,5,455,Loyal_Customers
16939.0,124,44,449.0,2,3,2,232,At_Risk
16940.0,86,324,3377.7799999999997,2,5,5,255,Cant_Loose
16941.0,247,2,33.0,1,1,1,111,Hibernating
16943.0,175,2,482.76,2,1,2,212,Hibernating
16944.0,245,7,101.36,1,1,1,111,Hibernating
16945.0,29,225,4202.66,4,5,5,455,Loyal_Customers
16946.0,19,75,1222.04,4,4,4,444,Loyal_Customers
16947.0,98,32,548.73,2,2,3,223,Hibernating
16948.0,65,24,433.75,3,2,2,322,About_to_Sleep
16950.0,3,108,2605.810000000001,5,4,5,545,Champions
16952.0,77,72,631.1700000000001,2,4,3,243,At_Risk
16954.0,15,152,3996.8,5,5,5,555,Champions
16955.0,4,32,790.74,5,2,3,523,Potential_Loyalists
16958.0,71,74,809.44,3,4,3,343,Loyal_Customers
16960.0,26,369,1536.38,4,5,4,454,Loyal_Customers
16961.0,24,38,560.3900000000002,4,3,3,433,Potential_Loyalists
16962.0,45,15,251.04,3,1,1,311,About_to_Sleep
16964.0,369,6,207.85,1,1,1,111,Hibernating
16970.0,262,2,71.4,1,1,1,111,Hibernating
16972.0,18,88,786.25,4,4,3,443,Loyal_Customers
16973.0,22,6,127.0,4,1,1,411,Promising
16974.0,158,8,365.5,2,1,2,212,Hibernating
16975.0,59,45,926.1200000000001,3,3,3,333,Need_Attention
16977.0,31,28,496.0,4,2,2,422,Potential_Loyalists
16978.0,302,28,424.54999999999995,1,2,2,122,Hibernating
16979.0,19,40,1007.74,4,3,4,434,Potential_Loyalists
16980.0,64,25,394.37,3,2,2,322,About_to_Sleep
16983.0,5,101,1778.9700000000005,5,4,4,544,Champions
16984.0,40,726,6273.45,3,5,5,355,Loyal_Customers
16985.0,12,123,5459.040000000001,5,4,5,545,Champions
16986.0,81,171,3015.55,2,5,5,255,Cant_Loose
16987.0,12,137,910.85,5,5,3,553,Champions
16988.0,15,13,256.55,5,1,2,512,New_Customers
16990.0,58,1,165.0,3,1,1,311,About_to_Sleep
16991.0,57,74,1041.21,3,4,4,344,Loyal_Customers
16992.0,23,192,3862.19,4,5,5,455,Loyal_Customers
16993.0,99,28,1950.9499999999998,2,2,4,224,Hibernating
16996.0,18,38,666.6500000000001,4,3,3,433,Potential_Loyalists
16998.0,80,2,107.0,2,1,1,211,Hibernating
17000.0,32,30,406.3,4,2,2,422,Potential_Loyalists
17001.0,12,106,2651.2299999999996,5,4,5,545,Champions
17002.0,79,35,1077.82,2,3,4,234,At_Risk
17003.0,38,112,830.1600000000001,3,4,3,343,Loyal_Customers
17004.0,28,26,1012.22,4,2,4,424,Potential_Loyalists
17005.0,106,20,742.3599999999999,2,2,3,223,Hibernating
17006.0,28,86,854.5399999999998,4,4,3,443,Loyal_Customers
17007.0,73,15,230.17000000000002,2,1,1,211,Hibernating
17008.0,65,1,81.36,3,1,1,311,About_to_Sleep
17009.0,187,11,242.05999999999997,1,1,1,111,Hibernating
17011.0,283,13,400.8,1,1,2,112,Hibernating
17012.0,361,42,384.15999999999997,1,3,2,132,At_Risk
17016.0,212,41,552.4000000000001,1,3,3,133,At_Risk
17017.0,1,172,5416.35,5,5,5,555,Champions
17018.0,23,21,1367.6,4,2,4,424,Potential_Loyalists
17019.0,4,479,2739.59,5,5,5,555,Champions
17020.0,178,69,935.62,1,4,3,143,At_Risk
17021.0,78,48,1182.22,2,3,4,234,At_Risk
17022.0,68,9,189.0,3,1,1,311,About_to_Sleep
17023.0,53,49,800.1800000000001,3,3,3,333,Need_Attention
17025.0,9,33,1152.87,5,3,4,534,Potential_Loyalists
17026.0,5,4,54.150000000000006,5,1,1,511,New_Customers
17027.0,82,33,436.82000000000005,2,3,2,232,At_Risk
17028.0,217,95,1593.8300000000002,1,4,4,144,At_Risk
17029.0,18,27,1421.3,4,2,4,424,Potential_Loyalists
17031.0,14,28,2393.5,5,2,5,525,Potential_Loyalists
17032.0,183,239,3004.6000000000004,1,5,5,155,Cant_Loose
17033.0,33,12,302.65000000000003,4,1,2,412,Promising
17034.0,45,29,538.4000000000001,3,2,3,323,About_to_Sleep
17035.0,227,5,180.06,1,1,1,111,Hibernating
17036.0,19,12,176.9,4,1,1,411,Promising
17038.0,51,41,630.77,3,3,3,333,Need_Attention
17039.0,240,44,1954.99,1,3,4,134,At_Risk
17040.0,186,1,13.52,1,1,1,111,Hibernating
17041.0,33,59,604.71,4,3,3,433,Potential_Loyalists
17043.0,11,103,881.37,5,4,3,543,Champions
17044.0,10,143,11013.820000000002,5,5,5,555,Champions
17045.0,12,31,488.24,5,2,2,522,Potential_Loyalists
17046.0,80,63,1264.0500000000002,2,4,4,244,At_Risk
17047.0,67,77,1188.3300000000002,3,4,4,344,Loyal_Customers
17048.0,73,58,1146.33,2,3,4,234,At_Risk
17049.0,11,241,4287.5,5,5,5,555,Champions
17050.0,11,41,1462.9500000000003,5,3,4,534,Potential_Loyalists
17051.0,82,114,467.25,2,4,2,242,At_Risk
17055.0,81,30,239.55,2,2,1,221,Hibernating
17056.0,374,8,128.60000000000002,1,1,1,111,Hibernating
17057.0,232,50,294.74,1,3,2,132,At_Risk
17059.0,5,325,2507.49,5,5,5,555,Champions
17062.0,1,94,669.85,5,4,3,543,Champions
17063.0,43,127,2177.39,3,4,5,345,Loyal_Customers
17065.0,273,12,194.69999999999996,1,1,1,111,Hibernating
17066.0,362,18,228.34,1,2,1,121,Hibernating
17067.0,360,13,454.54,1,1,2,112,Hibernating
17068.0,4,728,4608.9400000000005,5,5,5,555,Champions
17069.0,9,152,3084.58,5,5,5,555,Champions
17070.0,46,41,133.17999999999998,3,3,1,331,Need_Attention
17071.0,17,72,1372.17,4,4,4,444,Loyal_Customers
17072.0,261,22,282.05,1,2,2,122,Hibernating
17074.0,198,4,203.05,1,1,1,111,Hibernating
17075.0,65,123,1407.6100000000001,3,4,4,344,Loyal_Customers
17076.0,28,25,401.66999999999996,4,2,2,422,Potential_Loyalists
17077.0,214,1,306.0,1,1,2,112,Hibernating
17080.0,15,25,669.91,5,2,3,523,Potential_Loyalists
17081.0,31,150,674.23,4,5,3,453,Loyal_Customers
17082.0,30,89,2728.1800000000003,4,4,5,445,Loyal_Customers
17083.0,45,63,2644.01,3,4,5,345,Loyal_Customers
17084.0,32,132,2253.22,4,5,5,455,Loyal_Customers
17085.0,12,810,6324.759999999999,5,5,5,555,Champions
17087.0,373,12,221.53,1,1,1,111,Hibernating
17089.0,22,4,128.45,4,1,1,411,Promising
17090.0,10,29,1105.53,5,2,4,524,Potential_Loyalists
17091.0,3,279,3983.3399999999997,5,5,5,555,Champions
17092.0,73,272,3817.1800000000003,2,5,5,255,Cant_Loose
17093.0,228,13,235.88000000000002,1,1,1,111,Hibernating
17094.0,59,4,100.2,3,1,1,311,About_to_Sleep
17095.0,66,63,1248.0900000000001,3,4,4,344,Loyal_Customers
17096.0,19,169,2737.05,4,5,5,455,Loyal_Customers
17097.0,1,99,386.03,5,4,2,542,Champions
17098.0,17,18,591.0699999999999,4,2,3,423,Potential_Loyalists
17099.0,169,40,582.1700000000001,2,3,3,233,At_Risk
17101.0,30,31,885.3199999999999,4,2,3,423,Potential_Loyalists
17103.0,358,32,424.3,1,2,2,122,Hibernating
17104.0,59,19,474.03000000000003,3,2,2,322,About_to_Sleep
17106.0,25,53,491.23,4,3,2,432,Potential_Loyalists
17107.0,33,256,5259.99,4,5,5,455,Loyal_Customers
17108.0,299,9,174.95,1,1,1,111,Hibernating
17109.0,42,23,410.41999999999996,3,2,2,322,About_to_Sleep
17110.0,156,39,347.40000000000003,2,3,2,232,At_Risk
17111.0,61,19,227.97,3,2,1,321,About_to_Sleep
17112.0,138,50,205.17000000000002,2,3,1,231,At_Risk
17113.0,210,159,2322.59,1,5,5,155,Cant_Loose
17115.0,184,81,1923.99,1,4,4,144,At_Risk
17116.0,284,47,389.78000000000003,1,3,2,132,At_Risk
17121.0,38,12,314.73999999999995,3,1,2,312,About_to_Sleep
17122.0,24,23,432.17999999999995,4,2,2,422,Potential_Loyalists
17123.0,75,34,631.87,2,3,3,233,At_Risk
17126.0,17,215,1065.69,4,5,4,454,Loyal_Customers
17127.0,64,37,1155.03,3,3,4,334,Need_Attention
17129.0,156,2,31.85,2,1,1,211,Hibernating
17132.0,88,78,1272.8000000000004,2,4,4,244,At_Risk
17133.0,110,29,9730.090000000002,2,2,5,225,Hibernating
17134.0,78,13,212.10000000000005,2,1,1,211,Hibernating
17135.0,7,108,814.43,5,4,3,543,Champions
17136.0,298,14,231.68000000000004,1,1,1,111,Hibernating
17137.0,52,176,1133.6299999999999,3,5,4,354,Loyal_Customers
17138.0,25,232,4036.77,4,5,5,455,Loyal_Customers
17139.0,25,331,8915.99,4,5,5,455,Loyal_Customers
17141.0,54,174,754.33,3,5,3,353,Loyal_Customers
17142.0,40,75,704.7500000000001,3,4,3,343,Loyal_Customers
17143.0,53,121,924.11,3,4,3,343,Loyal_Customers
17145.0,148,180,3120.91,2,5,5,255,Cant_Loose
17146.0,71,268,5110.459999999999,3,5,5,355,Loyal_Customers
17147.0,88,55,1485.36,2,3,4,234,At_Risk
17149.0,87,6,143.1,2,1,1,211,Hibernating
17150.0,12,93,1375.6499999999999,5,4,4,544,Champions
17151.0,371,4,231.9,1,1,1,111,Hibernating
17152.0,61,2,327.0,3,1,2,312,About_to_Sleep
17155.0,163,53,640.7600000000002,2,3,3,233,At_Risk
17156.0,127,39,591.87,2,3,3,233,At_Risk
17157.0,116,128,4832.9,2,5,5,255,Cant_Loose
17158.0,183,46,713.03,1,3,3,133,At_Risk
17159.0,113,29,560.71,2,2,3,223,Hibernating
17160.0,10,422,6691.13,5,5,5,555,Champions
17161.0,80,52,856.01,2,3,3,233,At_Risk
17163.0,81,25,406.67999999999995,2,2,2,222,Hibernating
17165.0,17,90,1635.64,4,4,4,444,Loyal_Customers
17167.0,15,79,867.1099999999999,5,4,3,543,Champions
17168.0,134,21,400.2,2,2,2,222,Hibernating
17169.0,214,21,320.95,1,2,2,122,Hibernating
17170.0,10,10,178.67999999999998,5,1,1,511,New_Customers
17171.0,297,9,159.68,1,1,1,111,Hibernating
17172.0,66,24,638.81,3,2,3,323,About_to_Sleep
17176.0,162,27,596.19,2,2,3,223,Hibernating
17177.0,141,29,119.50000000000001,2,2,1,221,Hibernating
17178.0,367,32,436.71000000000004,1,2,2,122,Hibernating
17179.0,18,78,795.47,4,4,3,443,Loyal_Customers
17180.0,58,280,1460.95,3,5,4,354,Loyal_Customers
17181.0,9,7,225.45000000000005,5,1,1,511,New_Customers
17182.0,58,6,321.29999999999995,3,1,2,312,About_to_Sleep
17184.0,205,14,198.40999999999997,1,1,1,111,Hibernating
17185.0,227,44,229.46,1,3,1,131,At_Risk
17187.0,162,13,263.76,2,1,2,212,Hibernating
17188.0,82,88,2118.7000000000003,2,4,4,244,At_Risk
17189.0,197,62,573.2300000000001,1,4,3,143,At_Risk
17190.0,39,176,1298.3000000000002,3,5,4,354,Loyal_Customers
17191.0,4,338,2740.92,5,5,5,555,Champions
17192.0,172,21,77.83,2,2,1,221,Hibernating
17193.0,22,12,610.7399999999999,4,1,3,413,Promising
17194.0,166,32,549.88,2,2,3,223,Hibernating
17195.0,291,31,562.9799999999999,1,2,3,123,Hibernating
17196.0,63,104,352.9,3,4,2,342,Loyal_Customers
17198.0,1,77,521.6600000000001,5,4,3,543,Champions
17199.0,218,9,145.12,1,1,1,111,Hibernating
17200.0,23,25,356.71,4,2,2,422,Potential_Loyalists
17201.0,159,146,899.41,2,5,3,253,Cant_Loose
17202.0,56,8,160.65,3,1,1,311,About_to_Sleep
17203.0,24,118,2012.03,4,4,4,444,Loyal_Customers
17204.0,10,120,3940.13,5,4,5,545,Champions
17205.0,52,22,615.2700000000001,3,2,3,323,About_to_Sleep
17207.0,288,67,303.21999999999997,1,4,2,142,At_Risk
17208.0,31,24,115.35,4,2,1,421,Potential_Loyalists
17209.0,285,40,611.6,1,3,3,133,At_Risk
17210.0,28,54,253.37000000000003,4,3,2,432,Potential_Loyalists
17211.0,5,166,1729.4299999999998,5,5,4,554,Champions
17212.0,94,25,567.56,2,2,3,223,Hibernating
17213.0,2,124,2401.07,5,4,5,545,Champions
17215.0,100,11,186.15,2,1,1,211,Hibernating
17216.0,190,14,65.05000000000001,1,1,1,111,Hibernating
17217.0,255,20,104.49999999999999,1,2,1,121,Hibernating
17218.0,4,251,2231.96,5,5,5,555,Champions
17219.0,52,25,144.89999999999998,3,2,1,321,About_to_Sleep
17220.0,53,209,1283.5,3,5,4,354,Loyal_Customers
17221.0,227,63,643.3899999999999,1,4,3,143,At_Risk
17222.0,113,85,1250.8600000000001,2,4,4,244,At_Risk
17223.0,4,52,446.74,5,3,2,532,Potential_Loyalists
17224.0,137,8,100.86,2,1,1,211,Hibernating
17225.0,217,5,131.15,1,1,1,111,Hibernating
17226.0,80,40,506.63,2,3,2,232,At_Risk
17227.0,4,78,1082.71,5,4,4,544,Champions
17228.0,3,150,1271.15,5,5,4,554,Champions
17230.0,199,154,6286.540000000001,1,5,5,155,Cant_Loose
17231.0,25,696,4022.7200000000003,4,5,5,455,Loyal_Customers
17233.0,84,33,369.98,2,3,2,232,At_Risk
17235.0,8,70,1354.8199999999997,5,4,4,544,Champions
17236.0,46,53,1013.13,3,3,4,334,Need_Attention
17237.0,11,61,687.39,5,3,3,533,Potential_Loyalists
17238.0,7,665,4038.4500000000003,5,5,5,555,Champions
17239.0,23,17,806.9499999999999,4,2,3,423,Potential_Loyalists
17240.0,232,7,130.6,1,1,1,111,Hibernating
17241.0,21,171,2744.1400000000003,4,5,5,455,Loyal_Customers
17242.0,92,44,1754.24,2,3,4,234,At_Risk
17243.0,5,734,12213.01,5,5,5,555,Champions
17244.0,19,89,871.1399999999999,4,4,3,443,Loyal_Customers
17245.0,325,16,200.18,1,2,1,121,Hibernating
17246.0,182,6,38.92,1,1,1,111,Hibernating
17248.0,117,48,227.51000000000002,2,3,1,231,At_Risk
17249.0,64,27,68.03,3,2,1,321,About_to_Sleep
17251.0,18,41,529.15,4,3,3,433,Potential_Loyalists
17254.0,37,36,198.29,3,3,1,331,Need_Attention
17255.0,26,112,500.72,4,4,2,442,Loyal_Customers
17256.0,117,15,258.92999999999995,2,1,2,212,Hibernating
17257.0,72,15,192.73000000000002,2,1,1,211,Hibernating
17258.0,32,55,417.2999999999999,4,3,2,432,Potential_Loyalists
17259.0,4,206,1285.97,5,5,4,554,Champions
17260.0,47,6,120.95,3,1,1,311,About_to_Sleep
17261.0,145,46,230.44,2,3,1,231,At_Risk
17262.0,2,9,1504.26,5,1,4,514,New_Customers
17264.0,60,84,279.59,3,4,2,342,Loyal_Customers
17266.0,135,47,207.08999999999997,2,3,1,231,At_Risk
17268.0,81,24,970.25,2,2,3,223,Hibernating
17269.0,21,146,537.46,4,5,3,453,Loyal_Customers
17270.0,105,49,604.4,2,3,3,233,At_Risk
17271.0,372,52,210.39,1,3,1,131,At_Risk
17273.0,60,12,141.12,3,1,1,311,About_to_Sleep
17274.0,31,52,465.4,4,3,2,432,Potential_Loyalists
17275.0,19,24,114.52000000000001,4,2,1,421,Potential_Loyalists
17276.0,38,54,508.39000000000004,3,3,3,333,Need_Attention
17278.0,201,2,25.2,1,1,1,111,Hibernating
17280.0,74,6,118.85999999999999,2,1,1,211,Hibernating
17281.0,10,6,797.8499999999999,5,1,3,513,New_Customers
17282.0,92,123,636.2499999999999,2,4,3,243,At_Risk
17283.0,14,15,188.46,5,1,1,511,New_Customers
17284.0,25,82,1140.5800000000002,4,4,4,444,Loyal_Customers
17285.0,264,49,428.34,1,3,2,132,At_Risk
17286.0,36,48,241.56,4,3,1,431,Potential_Loyalists
17287.0,3,371,3047.8500000000004,5,5,5,555,Champions
17288.0,26,153,1080.25,4,5,4,454,Loyal_Customers
17289.0,12,168,1134.98,5,5,4,554,Champions
17290.0,17,101,976.2,4,4,3,443,Loyal_Customers
17292.0,108,15,271.75,2,1,2,212,Hibernating
17293.0,30,110,1899.1200000000003,4,4,4,444,Loyal_Customers
17294.0,305,17,467.78999999999996,1,2,2,122,Hibernating
17296.0,366,33,338.13,1,3,2,132,At_Risk
17298.0,10,40,459.14,5,3,2,532,Potential_Loyalists
17299.0,75,63,346.96999999999997,2,4,2,242,At_Risk
17300.0,26,44,393.64,4,3,2,432,Potential_Loyalists
17301.0,260,55,132.79999999999998,1,3,1,131,At_Risk
17304.0,170,5,111.50000000000001,2,1,1,211,Hibernating
17305.0,284,9,2135.46,1,1,4,114,Hibernating
17306.0,29,6,1151.04,4,1,4,414,Promising
17307.0,31,48,3999.8900000000003,4,3,5,435,Potential_Loyalists
17308.0,29,7,4511.76,4,1,5,415,Promising
17309.0,17,25,247.84,4,2,1,421,Potential_Loyalists
17310.0,23,2,1025.1,4,1,4,414,Promising
17311.0,28,72,2181.71,4,4,5,445,Loyal_Customers
17314.0,29,125,2376.5099999999998,4,4,5,445,Loyal_Customers
17315.0,11,286,3358.34,5,5,5,555,Champions
17316.0,56,35,124.45000000000002,3,3,1,331,Need_Attention
17318.0,361,18,164.27999999999997,1,2,1,121,Hibernating
17319.0,305,3,29.1,1,1,1,111,Hibernating
17320.0,4,101,1695.1499999999999,5,4,4,544,Champions
17321.0,30,188,1040.32,4,5,4,454,Loyal_Customers
17322.0,12,177,922.59,5,5,3,553,Champions
17323.0,43,136,644.52,3,5,3,353,Loyal_Customers
17324.0,2,102,1311.6400000000003,5,4,4,544,Champions
17325.0,46,33,512.77,3,3,3,333,Need_Attention
17326.0,44,89,321.94999999999993,3,4,2,342,Loyal_Customers
17327.0,45,4,152.35,3,1,1,311,About_to_Sleep
17328.0,309,6,104.7,1,1,1,111,Hibernating
17329.0,367,72,481.32,1,4,2,142,At_Risk
17330.0,180,2,59.900000000000006,1,1,1,111,Hibernating
17332.0,164,95,838.27,2,4,3,243,At_Risk
17334.0,42,20,328.13000000000005,3,2,2,322,About_to_Sleep
17335.0,19,39,507.99999999999994,4,3,3,433,Potential_Loyalists
17336.0,108,1,81.12,2,1,1,211,Hibernating
17338.0,11,609,5498.64,5,5,5,555,Champions
17339.0,1,5,119.0,5,1,1,511,New_Customers
17340.0,2,370,10051.53,5,5,5,555,Champions
17341.0,2,224,1108.47,5,5,4,554,Champions
17342.0,15,35,1227.5400000000002,5,3,4,534,Potential_Loyalists
17343.0,12,63,1066.3,5,4,4,544,Champions
17344.0,364,37,307.53999999999996,1,3,2,132,At_Risk
17345.0,11,126,1066.94,5,4,4,544,Champions
17346.0,9,509,2646.4399999999996,5,5,5,555,Champions
17348.0,73,246,1316.8899999999999,2,5,4,254,Cant_Loose
17349.0,16,85,741.5000000000001,4,4,3,443,Loyal_Customers
17350.0,30,75,619.971,4,4,3,443,Loyal_Customers
17351.0,63,42,1401.08,3,3,4,334,Need_Attention
17352.0,332,5,36.25,1,1,1,111,Hibernating
17353.0,127,6,1502.0,2,1,4,214,Hibernating
17354.0,64,88,1750.3999999999996,3,4,4,344,Loyal_Customers
17355.0,22,37,285.11,4,3,2,432,Potential_Loyalists
17356.0,190,67,768.25,1,4,3,143,At_Risk
17358.0,12,88,500.20000000000005,5,4,2,542,Champions
17359.0,284,23,156.6,1,2,1,121,Hibernating
17360.0,21,108,645.59,4,4,3,443,Loyal_Customers
17361.0,312,29,392.44,1,2,2,122,Hibernating
17362.0,36,109,711.81,4,4,3,443,Loyal_Customers
17363.0,31,36,940.8599999999999,4,3,3,433,Potential_Loyalists
17364.0,12,509,7589.240000000001,5,5,5,555,Champions
17365.0,22,331,3423.42,4,5,5,455,Loyal_Customers
17366.0,68,135,1096.2399999999998,3,5,4,354,Loyal_Customers
17368.0,11,129,913.47,5,5,3,553,Champions
17369.0,91,1,979.1999999999999,2,1,3,213,Hibernating
17371.0,259,59,238.66,1,3,1,131,At_Risk
17372.0,17,407,3034.88,4,5,5,455,Loyal_Customers
17373.0,54,34,520.58,3,3,3,333,Need_Attention
17374.0,31,14,231.34000000000003,4,1,1,411,Promising
17375.0,67,17,260.45,3,2,2,322,About_to_Sleep
17376.0,40,31,250.44000000000003,3,2,1,321,About_to_Sleep
17377.0,1,1358,14218.49,5,5,5,555,Champions
17378.0,10,1,10.95,5,1,1,511,New_Customers
17380.0,70,10,645.0,3,1,3,313,About_to_Sleep
17381.0,4,65,19726.760000000002,5,4,5,545,Champions
17382.0,71,16,836.88,3,2,3,323,About_to_Sleep
17383.0,89,2,110.69999999999999,2,1,1,211,Hibernating
17384.0,103,5,171.15,2,1,1,211,Hibernating
17386.0,21,10,126.35,4,1,1,411,Promising
17388.0,56,42,1432.0099999999998,3,3,4,334,Need_Attention
17389.0,10,218,25391.0,5,5,5,555,Champions
17390.0,56,12,149.3,3,1,1,311,About_to_Sleep
17392.0,86,14,168.64999999999998,2,1,1,211,Hibernating
17393.0,46,48,381.15000000000003,3,3,2,332,Need_Attention
17395.0,144,3,97.5,2,1,1,211,Hibernating
17396.0,7,23,1476.3000000000002,5,2,4,524,Potential_Loyalists
17397.0,52,46,536.77,3,3,3,333,Need_Attention
17400.0,217,268,2547.09,1,5,5,155,Cant_Loose
17401.0,177,12,114.84999999999998,1,1,1,111,Hibernating
17402.0,5,144,2462.33,5,5,5,555,Champions
17403.0,86,13,118.95000000000002,2,1,1,211,Hibernating
17404.0,45,94,15874.300000000001,3,4,5,345,Loyal_Customers
17406.0,2,146,2704.63,5,5,5,555,Champions
17407.0,47,23,552.8999999999999,3,2,3,323,About_to_Sleep
17408.0,136,6,283.44000000000005,2,1,2,212,Hibernating
17409.0,57,91,7021.66,3,4,5,345,Loyal_Customers
17411.0,22,34,646.44,4,3,3,433,Potential_Loyalists
17412.0,8,170,3159.46,5,5,5,555,Champions
17413.0,40,10,560.1400000000001,3,1,3,313,About_to_Sleep
17414.0,59,15,1471.5200000000002,3,1,4,314,About_to_Sleep
17416.0,29,328,10405.029999999999,4,5,5,455,Loyal_Customers
17417.0,184,16,164.18,1,2,1,121,Hibernating
17418.0,23,12,206.6,4,1,1,411,Promising
17419.0,3,112,2273.95,5,4,5,545,Champions
17420.0,9,27,485.6,5,2,2,522,Potential_Loyalists
17421.0,22,58,1059.41,4,3,4,434,Potential_Loyalists
